city,userID,rank,path_ids,path_names,n_pois,total_profit,total_time_min
Athens,96740637@N03,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,96740637@N03,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,96740637@N03,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,96834874@N06,1,Athens_11|Athens_5|Athens_20|Athens_17|Athens_10,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Numismatic Museum of Athens → Athens War Museum,5,3.5,195.7
Athens,96834874@N06,2,Athens_11|Athens_5|Athens_20|Athens_17|Athens_9,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum,5,3.5,208.9
Athens,96834874@N06,3,Athens_11|Athens_5|Athens_20|Athens_10|Athens_17,Temple of Hephaestus → Temple of Olympian Zeus → Old Parliament → Athens War Museum → Numismatic Museum of Athens,5,3.5,208.1
Athens,96972218@N06,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,96972218@N06,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,96972218@N06,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,97431188@N02,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,97431188@N02,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,97431188@N02,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,9783400@N02,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,9783400@N02,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,9783400@N02,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,98154020@N02,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,98154020@N02,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,98154020@N02,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,98165246@N06,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,98165246@N06,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,98165246@N06,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,99228981@N06,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,99228981@N06,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,99228981@N06,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,99408042@N05,1,Athens_11|Athens_5,Temple of Hephaestus → Temple of Olympian Zeus,2,1.0,94.2
Athens,99408042@N05,2,Athens_5|Athens_11,Temple of Olympian Zeus → Temple of Hephaestus,2,1.0,93.6
Athens,99408042@N05,3,Athens_11,Temple of Hephaestus,1,0.5,23.6
Athens,99426368@N04,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,99426368@N04,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,99426368@N04,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,99527754@N08,1,Athens_13|Athens_20|Athens_17|Athens_10|Athens_9,Museum of Cycladic Art → Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum,5,4.989,214.2
Athens,99527754@N08,2,Athens_13|Athens_20|Athens_17|Athens_9|Athens_10,Museum of Cycladic Art → Old Parliament → Numismatic Museum of Athens → Byzantine And Christian Museum → Athens War Museum,5,4.989,213.4
Athens,99527754@N08,3,Athens_13|Athens_20|Athens_10|Athens_17|Athens_9,Museum of Cycladic Art → Old Parliament → Athens War Museum → Numismatic Museum of Athens → Byzantine And Christian Museum,5,4.989,238.5
Athens,99618256@N03,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,99618256@N03,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,99618256@N03,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Athens,99682021@N06,1,Athens_20|Athens_17|Athens_10|Athens_13|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Museum of Cycladic Art → Byzantine And Christian Museum,5,2.489,208.0
Athens,99682021@N06,2,Athens_20|Athens_17|Athens_10|Athens_8|Athens_9,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Benaki Museum → Byzantine And Christian Museum,5,2.489,149.8
Athens,99682021@N06,3,Athens_20|Athens_17|Athens_10|Athens_9|Athens_13,Old Parliament → Numismatic Museum of Athens → Athens War Museum → Byzantine And Christian Museum → Museum of Cycladic Art,5,2.489,204.8
Barcelona,100108211@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,10032596@N00,1,Barcelona_8|Barcelona_27,Aquarium Barcelona → Gaudi House Museum,2,1.4919,179.9
Barcelona,10032596@N00,2,Barcelona_27|Barcelona_8,Gaudi House Museum → Aquarium Barcelona,2,1.4919,170.4
Barcelona,10032596@N00,3,Barcelona_8,Aquarium Barcelona,1,0.991,41.4
Barcelona,100406338@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,100511874@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,100760085@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,100954775@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,101212512@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,101592325@N05,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,101631428@N08,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,101747969@N03,1,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,10324665@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,105102315@N05,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,105597577@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,10649646@N00,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,106760837@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,10705700@N03,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,107759915@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,108718194@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,10883548@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,109241767@N08,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,10948047@N03,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,109602861@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,110271235@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,111076799@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,111091415@N04,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,111316065@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,112273443@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,11271803@N00,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,11468468@N00,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,116116405@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,116257779@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,117285538@N08,1,Barcelona_8|Barcelona_27,Aquarium Barcelona → Gaudi House Museum,2,1.491,179.9
Barcelona,117285538@N08,2,Barcelona_27|Barcelona_8,Gaudi House Museum → Aquarium Barcelona,2,1.491,170.4
Barcelona,117285538@N08,3,Barcelona_8,Aquarium Barcelona,1,0.991,41.4
Barcelona,117850035@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,117894498@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,117904709@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,119269206@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,120008606@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12005894@N07,1,Barcelona_8|Barcelona_27,Aquarium Barcelona → Gaudi House Museum,2,1.491,179.9
Barcelona,12005894@N07,2,Barcelona_27|Barcelona_8,Gaudi House Museum → Aquarium Barcelona,2,1.491,170.4
Barcelona,12005894@N07,3,Barcelona_8,Aquarium Barcelona,1,0.991,41.4
Barcelona,120882246@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12193792@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12303964@N00,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,123096458@N03,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,123580351@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,123711915@N05,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,123711915@N05,2,Barcelona_5,La Maquinista,1,0.0043,30.0
Barcelona,12378240@N04,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,12395214@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,125057668@N02,1,Barcelona_8,Aquarium Barcelona,1,0.491,41.4
Barcelona,125089286@N04,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,12548868@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12567566@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12567566@N07,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,126015905@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,126043053@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,126104369@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,127130794@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,127439878@N07,1,Barcelona_27,Gaudi House Museum,1,0.7922,59.8
Barcelona,127765979@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,127921091@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,128093803@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,128452388@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,128528730@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,128528730@N04,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,128884008@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,12914586@N05,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,12914586@N05,2,Barcelona_5,La Maquinista,1,0.2947,30.0
Barcelona,129231073@N06,1,Barcelona_27,Gaudi House Museum,1,0.5038,59.8
Barcelona,129342869@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,129479378@N08,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,129479378@N08,2,Barcelona_5,La Maquinista,1,0.0661,30.0
Barcelona,129497656@N04,1,Barcelona_8,Aquarium Barcelona,1,0.491,41.4
Barcelona,129931789@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,130187494@N04,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,130339077@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,130395818@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,130438861@N05,1,Barcelona_13|Barcelona_27,Parc d'Atraccions Tibidabo → Gaudi House Museum,2,1.5,255.1
Barcelona,130438861@N05,2,Barcelona_27|Barcelona_13,Gaudi House Museum → Parc d'Atraccions Tibidabo,2,1.5,274.6
Barcelona,130438861@N05,3,Barcelona_13,Parc d'Atraccions Tibidabo,1,1.0,115.2
Barcelona,130468519@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,130801964@N04,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,130801964@N04,2,Barcelona_5,La Maquinista,1,0.0007,30.0
Barcelona,131191967@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,131325699@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,131346509@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,131495988@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,132545785@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,132892014@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,133153334@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,133157360@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,133320179@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,133522892@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,13355897@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,134064085@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,134064085@N05,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,134294476@N07,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,134294476@N07,2,Barcelona_5,La Maquinista,1,0.0034,30.0
Barcelona,134626493@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,134816026@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,135237768@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,135735685@N06,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,135791038@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,136016292@N03,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,13639872@N07,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,136763969@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,13691320@N07,1,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,13691320@N07,2,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,137566954@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,137626155@N06,1,Barcelona_27,Gaudi House Museum,1,0.6039,59.8
Barcelona,137626155@N06,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,137823844@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,138402883@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,13875847@N00,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,14019298@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,140310375@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,140655802@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,140655802@N04,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,140746874@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,14094739@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,141376529@N05,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,141686018@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,141782927@N03,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,142078624@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,142382111@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,142400284@N08,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,142694273@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,142772572@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,142829794@N07,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,143552306@N02,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,143812270@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,143881578@N02,1,Barcelona_13,Parc d'Atraccions Tibidabo,1,0.5,115.2
Barcelona,14446475@N05,1,Barcelona_27,Gaudi House Museum,1,1.0,59.8
Barcelona,144718489@N03,1,Barcelona_13|Barcelona_27,Parc d'Atraccions Tibidabo → Gaudi House Museum,2,1.5002,255.1
Barcelona,144718489@N03,2,Barcelona_27|Barcelona_13,Gaudi House Museum → Parc d'Atraccions Tibidabo,2,1.5002,274.6
Barcelona,144718489@N03,3,Barcelona_13,Parc d'Atraccions Tibidabo,1,1.0,115.2
Barcelona,144721100@N04,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,144922221@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,144922221@N02,2,Barcelona_5,La Maquinista,1,0.5,30.0
Barcelona,14540060@N06,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,145582721@N02,1,Barcelona_27,Gaudi House Museum,1,0.5,59.8
Barcelona,145795796@N05,1,Barcelona_13|Barcelona_27,Parc d'Atraccions Tibidabo → Gaudi House Museum,2,1.5309,255.1
Barcelona,145795796@N05,2,Barcelona_27|Barcelona_13,Gaudi House Museum → Parc d'Atraccions Tibidabo,2,1.5309,274.6
Barcelona,145795796@N05,3,Barcelona_13,Parc d'Atraccions Tibidabo,1,1.0,115.2
